"id","name","content","created_at","updated_at","comments","keywords","views"
"2243","","esJHzs8glZo","2011-12-04 20:10:38.051209","2011-12-04 20:10:38.051209","---
- PARSEFROMHERE 29:38 ""taking up sluts for wards""  ENDPARSEFROMHERE
- PARSEFROMHERE 19:38 everyone walks past a ward ENDPARSEFROMHERE
- PARSEFROMHERE @thachamp99 He's making a lot of stuff up to be honest. At 20:30 he
  was braggin about how he saved oracles etc by landing his fish on rammus blah blah
  but he was obviously aiming vlad since rammus wasn't even in vision when he casted
  it. So yeah... im not saying hes a bad player, but hes definitely making himself
  seem a lot better than he actually is. ENDPARSEFROMHERE
- PARSEFROMHERE lol 34:10 DARK FIZZ ENDPARSEFROMHERE
","---
- League
- of
- Legends
- lol
- Jungle
- Fizz
- Full
- Game
- Commentary
- Shoutcast
- Analysis
- Gameplay
- AP
- Mid
- Top
- Lane
- colbycheeze
",""
"2245","","q9kAdGYolPs","2011-12-04 20:10:39.621026","2011-12-04 20:10:39.621026","---
- ! 'PARSEFROMHERE @2:18

  lol saber tooth touching evans... ENDPARSEFROMHERE'
","---
- MARVEL
",""
"2247","","MRx7Ofet30s","2011-12-04 20:10:42.580565","2011-12-04 20:10:42.580565","---
- ! 'PARSEFROMHERE ""I''m sorry Rick, but it''s  so tiiiiighhh.....""

  I LOL''D :D how sexual was that bit :DDDDDD

  @15:38 and on :DDDD ENDPARSEFROMHERE'
- PARSEFROMHERE Since nobody else seems to have pointed it out, check out the ""RX-78""
  typed out on the top console from 8:40 on, near the top edge of the screen. That's
  a nod to the original RX-78-2 Gundam and the Gundam franchise in general. Robotech/Macross
  may be hot stuff, but its creators knew that Gundam (UC, of course) was the TRUE
  masterpiece, haha. ENDPARSEFROMHERE
","---
- robotech
- macross
- saga
- masters
- new generation
- shadow chronicles
- fortress
- anime
- science fiction
- classic
- animation
- japan
- japanese
- robot
- android
- mecha
- shonen
- monsters
- aliens
- 80s
- campy
- kids
- family
- speed racer
- naruto
- mobile suit gundam
- street fighter
- gurren lagann
- manga
- entertainment
- starz
- media
- mangaentertainment
",""
"2252","","st1DAdsCn2w","2011-12-04 20:10:46.687384","2011-12-04 20:10:46.687384","---
- PARSEFROMHERE pause at 04:45 and the mario 3d grafic buged up ENDPARSEFROMHERE
","---
- super
- mario
- '64'
- castle
- plunder
- sunken
- ship
- jolly
- roger
- bay
- bowser
- door
- key
- star
- stars
- collect
- video
- game
- lets
- play
- commentary
- walkthrough
- playthrough
- guide
- level
- console
- next
- gen
- gaming
- lper
- let's
- computer
- puzzle
- action
- adventure
- RPG
- first
- person
- shooter
- FPS
- sports
- 3D
- platformer
- pc
- mac
- apple
- nintendo
- wii
- gamecube
- sony
- playstation
- xbox
- '360'
- DS
- 3DS
- speech
- consumer
- electronics
- communication
- handheld
- device
- mobile
- phone
- technology
- presenter
- opinion
- review
- critique
- rant
- jonathan paula
- Jon
",""
"2253","","ndGEALSuSP0","2011-12-04 20:10:47.470477","2011-12-04 20:10:47.470477","---
- ! ""PARSEFROMHERE 5:44 was scary almost gave me a hart attack\n ENDPARSEFROMHERE""
- ! 'PARSEFROMHERE 21:05 ""laught all you want, little ffff- .. feathery ball you""


  I so thought you were gonna swear :D ENDPARSEFROMHERE'
","---
- minecraft
- minecraft survival
- minecraft dad
- minecraft family
- family server
- minecraft server
- minecraft multiplayer
- man vs wild
- survivorman
- minecraft smp
- minecraft beta
- minecraft farming
- paulsoaresjr
- gameplay
- commentary
- guide
- playthrough
- tutorial
- gaming
- role-play
- video game
",""
"2254","","fkBvcl_FZbY","2011-12-04 20:10:48.374421","2011-12-04 20:10:48.374421","---
- PARSEFROMHERE 3:19 Falcon Punch!But Kathryn is still a bitch.Fucking Asshole. ENDPARSEFROMHERE
- PARSEFROMHERE 3:19 What a BITCH ENDPARSEFROMHERE
- ! ""PARSEFROMHERE 0:01 skip ads\n ENDPARSEFROMHERE""
- PARSEFROMHERE I don't think I remember hearing the bleep at 3:54 thats not usually
  on Jon's shows. :o ENDPARSEFROMHERE
- PARSEFROMHERE 00:01 ENDPARSEFROMHERE
","---
- yt:quality=high
- Halo
- UPC
- '882224444477'
- Bungie
- Software
- Microsoft
- Xbox
- '360'
- Xbox360
- X360
- console
- video
- game
- first-person
- shooter
- FPS
- 1st
- person
- one
- life
- remaining
- season
- episode
- '11'
- eleven
- jon
- cjg
- joncjg
- digital
- ph33r
- digitalph33r
- arby
- chief
- wonderful
- live
- hard
- justice
- olr
- '12'
- twelve
- machinima
- three
- '13'
- thirteen
- final
- finale
",""
"2255","","OB1_1k7PV9E","2011-12-04 20:10:49.134442","2011-12-04 20:10:49.134442","---
- PARSEFROMHERE 4:08...you scared alli sooo much. LOL ENDPARSEFROMHERE
","---
- girl
- attacked
- by
- giant
- bee
- bees
- tattoo
- mardi
- gra
- gras
- '2011'
- bourbon
- street
- new
- orleans
- beads
- road
- trip
- florida
- ctfxc
- haters
- internet
- killed
- tv
- television
- zoey
- marley
- alli
- hot
- fire
- hands
- to
- yourself
- shoe
- design
- cemetery
- ghost
- ghosts
- above
- ground
- tomb
- scary
- keep
- your
- shirt
- 'on'
- silly
- car
- crash
- prank
- stupid
- pet
- tricks
- ipad
- release
- line
- apple
- store
- nerd
- beautiful
- wedding
- dress
- bride
- bridezilla
- shopping
- ctfx
",""
"2256","","1fJhauF_0ZE","2011-12-04 20:10:49.837780","2011-12-04 20:10:49.837780","---
- PARSEFROMHERE JAFFA CAKES! @0:10 ENDPARSEFROMHERE
- PARSEFROMHERE 01:22 that scared me =/ ENDPARSEFROMHERE
- PARSEFROMHERE 1:23 LOL ENDPARSEFROMHERE
","---
- marilyn
- monroe
- yogpod
- yogscast
- animation
- lewis
- simon
- podcast
- continental
- drift
- Blue
- Xephos
",""
"2259","","YjP3fT9xn3Y","2011-12-04 20:10:52.154012","2011-12-04 20:10:52.154012","---
- PARSEFROMHERE @WWEentranceYmore there isnt either a 13:37 (see what i did there?)
  its something youtube do! ENDPARSEFROMHERE
","---
- WWE
- '12'
- Road
- to
- Wrestlemania
- '18'
- months
- WWE 12 RTWM trailer
- WWE 12 Gameplay
- WWE 12 Footage
- WWE 12 Trailer
- royal
- rumble
- WWE 12 Triple H
- WWE 12 United Kingdom
- WWE 12 Sheamus RTWM
- Sheamus
- Triple
- Create
- Superstar
- trailer
- FULL
- HD
- wwe 12 Hero Storyline
- WWE 12 Outsider Storyline
- WWE 12 Villain Storyline
- Road To Wrestlemania Gameplay
- WWE RTWM Gameplay Footage
- WWE 12 RTWM Footage
- tubby
- emu
- WWE 12 RTWM Part 1
- WWE 12 Road to Wrestlemania
- Road to Wrestlemania WWE 12
- Teeming
",""
"2260","","CodOK027CvA","2011-12-04 20:10:52.880008","2011-12-04 20:10:52.880008","---
- PARSEFROMHERE Well I thought the guy was imagining his old girlfriend who died a
  at 03:30 and he really can't let go of the girl because it was to hard for him.
  So his friend are trying to help him get through all that stuff............ ENDPARSEFROMHERE
- PARSEFROMHERE hahahahaha 1:44 Kiseop in the corner ""we be lurking"" xD  ENDPARSEFROMHERE
- ! 'PARSEFROMHERE 1:36 Kiseop and SooHyun be lurkin''

  4:02 Laughter is the best medicine...for Schizophrenia xD


  I wonder how much Aj laughed when they made fun of his ""r2pi"" xD ENDPARSEFROMHERE'
","---
- U-Kiss 0330
- Ukiss 0330
- '0330'
- Bran New Kiss
- Mordney Present
- Mordney
- This is Mordney Present
- Kpop
- Korean pop
- k-pop
- eatyourkimchi
- simon
- martina
- spudgy
- ep 30
- Kpop Music Monday
- K-pop Music Monday
- Vlog
- Video Log
- song
- video review
- simonandmartina
",""
"2261","","IxXVVOdax2E","2011-12-04 20:10:53.685571","2011-12-04 20:10:53.685571","---
- PARSEFROMHERE i found the area of 1:15, but the door behind the chest is closed,
  how can i open that door? ENDPARSEFROMHERE
- PARSEFROMHERE Doing the final gnome invasion video - Griffon 0:04 Sounds hot! ENDPARSEFROMHERE
","---
- fable
- gnome
- invasion
- achievement
- guide
- walkthrough
- xbox
- '360'
- albion
- tutorial
- live
- marketplace
- hidden
- video
- games
- Rooster
- Teeth
",""
"2264","","c7wfWihWv08","2011-12-04 20:10:55.989625","2011-12-04 20:10:55.989625","---
- ! 'PARSEFROMHERE where you first see the elecro flys and get ambushed you can pull
  an enemy into the flys to get FLY GUY kill


  And at 1:50 instead of shooting the flys, just kick the news bot at the dropbox
  pickup and the explosion takes out the flys so it is a 2 for 1 ENDPARSEFROMHERE'
- PARSEFROMHERE 2:10 DOOM? ENDPARSEFROMHERE
- PARSEFROMHERE from 0:58 to 1:03 it shows he wasted over 100 bullets :D fail! ENDPARSEFROMHERE
","---
- Achievement
- Hunter
- Tutorial
- Guide
- Walkthrough
- FAQ
- Bulletstorm
- Act
- Hidden
- Items
- Electroflies
- Swarm
- Newsbot
- Shopvac
- Rooster
- Teeth
",""
"2265","","vWNXJ2vnW0Y","2011-12-04 20:10:56.702454","2011-12-04 20:10:56.702454","---
- ! 'PARSEFROMHERE 9:36 Alien: ""Do you suppose this ""DISCO"" thing is some form of
  micronian torture?""

  Me: From a musical standpoint; yes Mr. Alien, it is. :-) ENDPARSEFROMHERE'
- PARSEFROMHERE @5:10 i heard ""hi dead body"" the first time. ENDPARSEFROMHERE
","---
- robotech
- macross
- saga
- masters
- new generation
- shadow chronicles
- fortress
- anime
- science fiction
- classic
- animation
- japan
- japanese
- robot
- android
- mecha
- shonen
- monsters
- aliens
- 80s
- campy
- kids
- family
- speed racer
- naruto
- mobile suit gundam
- street fighter
- gurren lagann
- manga
- entertainment
- starz
- media
- mangaentertainment
",""
"2266","","j81_4sMOpoc","2011-12-04 20:10:57.518916","2011-12-04 20:10:57.518916","---
- PARSEFROMHERE on 10:30 it sounded like u farted ENDPARSEFROMHERE
","---
- recipes
- tips
- food
- jack scalfani
- cooking with jack
- cooking show
- kitchen
- regular guy
- field trips
- lazy man
- product reviews
- cooking videos
- cooking lessons
- cooking school
- dinner
- lunch
- BBQ sauce
- teriyaki sauce
- hot bbq sauce
- gourmet seasoning
- jakatak
- '69'
",""
"2267","","qFR4zejL-N4","2011-12-04 20:10:58.254596","2011-12-04 20:10:58.254596","---
- ! ""PARSEFROMHERE 14:45 Catwoman you bitch! :p \n ENDPARSEFROMHERE""
- PARSEFROMHERE 10:31 he is blind wtf ENDPARSEFROMHERE
","---
- Batman Arkham City Cat
- IGN US
- '28'
- '360'
- arkham
- batman
- catwoman
- city
- four
- gameplay
- guide
- part
- pc
- playstation
- prowl
- ps3
- Side
- walkthrough
- wiki
- xbox
- guides
- ign
- ignentertainment
- games
- gaming
- video games
- hd
- official
- video game
",""
"2269","","hUhMmQTyNSc","2011-12-04 20:10:59.649434","2011-12-04 20:10:59.649434","---
- PARSEFROMHERE 35:12.. hahahaha ENDPARSEFROMHERE
- PARSEFROMHERE 26:15, fredriks says Aayila instead of Aalia ENDPARSEFROMHERE
- PARSEFROMHERE i loved at 7:33 ENDPARSEFROMHERE
- PARSEFROMHERE Why is the title in English? I wasted 46:34 minutes of my life...
  ENDPARSEFROMHERE
","---
- SET|
- SETINDIA|
- TV|
- Sony
- Entertainment
- Television|
- channel|
- CID|
- Thriller|
- Shivaji
- Satam|
- Aditya
- Srivastava|
- Dayanand
- Shetty|
- Dinesh
- Phadnis|
- Hrishikesh
- Pandey|
- Vivek
- Mashru|
- Jasweer
- Kaur|
- Narendra
- Gupta|
- Shraddha
- Musale|
- Maninee
- Mishra|
- ACP
- Pradyuman|
- Senior
- Inspector
- Abhijeet|
- Daya|
- Fredricks|
- Sachin|
- Sub-Inspector
- Vivek|
- Kajal|
- Forensic
- Experts
- Dr.
- Salunkhe|
- Tarika|
- Sonali
- Khushi|
- Episode
- '429'
- setindia
",""
"2271","","oVFxHX6RWzc","2011-12-04 20:11:01.998024","2011-12-04 20:11:01.998024","---
- PARSEFROMHERE 1:25 I fucking lol'd like a maniac. ENDPARSEFROMHERE
","---
- rooster
- teeth
- mega
- '64'
- goodbye
- farewell
- airport
- server
- band
- of
- brothers
- interview
- old
- gus
- woman
- brain
- derrick
",""
"2276","","MRrqekJey2c","2011-12-04 20:11:05.601667","2011-12-04 20:11:05.601667","---
- PARSEFROMHERE 5:41 thats what she said ENDPARSEFROMHERE
","---
- shibby2142
- shibby
- '2142'
- rocketman
- fps
- pc
- live
- gameplay
- commentary
- ea
- dice
- frostbite
- win
- fail
- electronic
- arts
- montage
- video
- game
- gaming
- new
- bf3
- battlefield
- battlefield 3
- bc2
- bfbc2
- bf
- free
- play
- rush
- conquest
- squad
- caspian
- border
- kill
- assault
- medic
- sniper
- recon
- support
- engineer
- cod
- call of duty
- mw3
- modern
- warfare 3
- beta
- alpha
- help
- trick
- tip
- hint
- tutorial
- quantic
- media
- machinima
- respawn
- update
- news
- key
- microsoft
- xbox
- '360'
- sony
- ps3
- hd
- high
- max
- top
- quality
- graphics
- 720p
- 1080p
- yt:quality=high
",""
"2278","","2XY3AvVgDns","2011-12-04 20:11:07.016831","2011-12-04 20:11:07.016831","---
- PARSEFROMHERE 3:15 she looks EXACTLY like Solange ! ENDPARSEFROMHERE
- PARSEFROMHERE ..... Okay In The Beginning, She Has The Pregnant Tummy.. Then From
  0:47 Almost All The Way To The End, She Has The Perfect Shape She Has Always Had
  ( Before She Was Pregnant ) ENDPARSEFROMHERE
- PARSEFROMHERE HAHAHA!!!! keep pressing 1:04 look at beyonce du band members and
  du ppl on du floor! oh and 2:14 muahahahahaha!!! 3:24 LOOK AT THE GIRL RUNNING!!!
  ENDPARSEFROMHERE
- PARSEFROMHERE The 2 girls who are dancing with her between 1:35 and 1:57 are the
  2 same girls in ""Single Ladies"" :D ENDPARSEFROMHERE
- PARSEFROMHERE 3:13 she looks like Leona Lewis ENDPARSEFROMHERE
","---
- Beyoncé
- Countdown
- Parkwood
- Entertainment/Columbia
- Pop
- beyonce
- VEVO
",""
"2281","","Khte62YSzS0","2011-12-04 20:11:09.433131","2011-12-04 20:11:09.433131","---
- PARSEFROMHERE Lets all take a moment to appreciate the position and face of Kenneth
  at 4:40... ENDPARSEFROMHERE
","---
- salad
- fingers
- shore
- leave
- slad
- fingre
- fingars
- saland
- salard
- sallad
- salid
- solid
- sallid
- fingus
- fungers
- finger
- flinger
- worl
- Doki
- '66'
",""
"2284","","fmkIziXMSmg","2011-12-04 20:23:31.819190","2011-12-04 20:23:31.819190","---
- PARSEFROMHERE yo pause it @ 1:14 n tell me wat u see?. ENDPARSEFROMHERE
","---
- snoop dogg
- wiz khalifa
- taylor gang
- amber rose
- kendrick lamar
- k dot
- top dawg ent
- tde
- dr dre
- the game
- aftemath
- interscope
- los angeles
- 2dopeboyz
- school boy q
- lock high 2
- terrace martin
- west coast
- california
- detox
- APLUSFILMZ
",""
"2289","","esYgu8fUZMo","2011-12-04 20:28:16.199419","2011-12-04 20:28:16.199419","---
- PARSEFROMHERE 8:20 you missed the gray block.. ENDPARSEFROMHERE
- PARSEFROMHERE another secret at 8:22 thumbs up so he can see ENDPARSEFROMHERE
- PARSEFROMHERE should have used the ice for the bomb at 10:06 ENDPARSEFROMHERE
","---
- Kirby's
- Return
- to
- Dreamland
- Let's
- Play
- Kirby
- Dream
- Land
- Wii
- Walkthrough
- Part
- Lets
- Gameplay
- Sully
- Pwnz
",""
"2290","","","2011-12-04 20:30:42.965648","2011-12-04 20:30:42.965648","","",""
"2291","","9CiXZ23Unec","2011-12-04 20:31:33.969518","2011-12-04 20:31:47.413494","---
- PARSEFROMHERE @Shtaley nah bro, 2:23 DAT ASS ENDPARSEFROMHERE
","---
- Young
- Jeezy
- FAME
- Def
- Jam
- Records
- Rap/Hip-Hop
- VEVO
",""
"2292","","qb7zjKkLCoQ","2011-12-04 20:31:47.417926","2011-12-04 20:32:00.355225","---
- PARSEFROMHERE 0:01 to skip AD ENDPARSEFROMHERE
","---
- Glee
- Cast
- Rumour
- Has
- It
- Someone
- Like
- You
- (Glee
- Version)
- Columbia
- Pop
- musicfromglee
- VEVO
",""
"2294","","A6_s7L-Kfx4","2011-12-04 20:32:13.085337","2011-12-04 20:32:25.790261","---
- PARSEFROMHERE @xHeartKillzz it's not - its pitched. Original version is 3:36 not
  3:22. This Version is TOO FAST ENDPARSEFROMHERE
","---
- rihanna
- calvin harris
- we found love
- lyrics
- new single
- rihanna we found love
- we found love rihanna
- we found love by rihanna
- rihanna we found love lyrics
- we found love lyrics
- lyrics we found love
- lyrics rihanna we found love
- calvin harris we found love
- rihanna ft. calvin harris
- yt:stretch=16:9
- fastlyricshq
- Fast
- HQ
",""
"2304","","AEUULIs_UWE","2011-12-04 21:27:35.075703","2011-12-04 21:27:48.713226","---
- PARSEFROMHERE 1:54 I wet myself ENDPARSEFROMHERE
","---
- Achievement
- Hunter
- Rooster
- Teeth
- Kinectimals
- Lions
- and
- Tigers
- Bears
- Oh
- My
- Kinect
- Joel
- Equals
- Crazy
- Genius
",""
"2310","","OJBfv9CHlcw","2011-12-04 21:28:52.134768","2011-12-04 21:29:04.811810","---
- PARSEFROMHERE 2:00 SHE HAS THE BEST FANS EVER :) ENDPARSEFROMHERE
- PARSEFROMHERE Part after 2:29 is just spectacular and amazing! ! ! ENDPARSEFROMHERE
","---
- Beyoncé
- End
- Of
- Time
- Columbia
- Pop
- beyonce
- VEVO
",""
"2311","","NcXsLrcXvwE","2011-12-04 21:29:04.814472","2011-12-04 21:29:17.537112","---
- PARSEFROMHERE JURO QUE MATE DE LA RISA EN LA PARTE 1:55 .. JAJAA ESTABA TODO COMO
  BALADA.. Y ENTRO EL ROCK JJAJAJAJ QUE LOCAZO.. JAJAJAJA  ENDPARSEFROMHERE
","---
- vazquezsounds
- los
- vazquez
- sounds
- rolling
- in
- the
- deep
- around
- world
- cover
- adele
- Adele (singer)
- Rolling In The Deep
- gustavodelossantostv
- werevertumorro
- critica
- inseguridad
- en
- mexico
- gustavo
- de
- santos
- losvazquezsounds
",""
"2319","","uY9g-yfwiBs","2011-12-04 21:30:45.215253","2011-12-04 21:30:58.016825","---
- PARSEFROMHERE I Love 2:59 - 3:03 . lol . ENDPARSEFROMHERE
","---
- Trey Songz
- Fabolous
- New
- Music
- Official
- What I Be On
- Top of the World
- Inevitable
- Trey
- Songz
- Videos
",""
"2321","","CWKTOCP45zY","2011-12-04 21:31:10.724771","2011-12-04 21:31:23.582166","---
- PARSEFROMHERE @ 1:59 I would like to shake that guy's hand.  I don't care what he
  believes in, but he would have my vote over Newt's any day of the week. ENDPARSEFROMHERE
","---
- Ron Paul
- Serial Hypocrisy
- Newt Gingrich
- Ron Paul Gingrich Ad
- ronpaul
",""
"2324","","GRAcR_SZtLY","2011-12-04 21:31:49.810809","2011-12-04 21:32:02.699073","---
- PARSEFROMHERE 0:39 XD ENDPARSEFROMHERE
","---
- My Tram Experience
- My Tram Experience racism
- my
- tram
- story
- racist
- white
- drama
- woman
- hates
- black
- people
- arguing
- croydon
- 'on'
- the
- train
- kingperseverance
- news
- Racism
- Hatred
- Angry
- tram experience vlog
- british
- National
- Nation
- VID
- '00000'
- '20111101'
- '1703'
- ladyk89
- experiance
- vlog
",""
"2326","","SxEINSBsbeo","2011-12-04 21:32:15.366986","2011-12-04 21:32:27.995302","---
- PARSEFROMHERE 3:40 - 3:50 changes his top :/ ENDPARSEFROMHERE
- PARSEFROMHERE 3:07 A WILD SNORLAX APPEARS ENDPARSEFROMHERE
- PARSEFROMHERE 0:33 song starts. ENDPARSEFROMHERE
","---
- youtube
- HD
- Rizzle Kicks
- Mama Do The Hump
- UK
- Hip Hop
- Fatboy Slim
- Norman Cook
- Stereo Typical
- rap
- Trumpets
- Brighton
- London
- Rizzle
- Radio
- Jessie J
- Price Tag
- down with the trumpets
- olly murs
- heart skips a beat
- Prophet Better Watch It
- Radio 1
- Fearne Cotton
- Futurecut
- The
- Rural
- Example
- Wretch 32
- prophet (better watch it)
- kicks
- down
- with
- miss cigerette
- hip
- hop
- toby
- lockerbie
- Price Tag Remix
- Ed Sheeran
",""
"2328","","xmhyFag6_7I","2011-12-04 21:32:40.695903","2011-12-04 21:32:53.303629","---
- ! ""PARSEFROMHERE the best part is up to 2:00\n ENDPARSEFROMHERE""
- PARSEFROMHERE LOL 0:29 He looks like Lance vance form GTA Vice city!!! ENDPARSEFROMHERE
- ! 'PARSEFROMHERE die Frau im video (z.B. 0:57) ist der Hammer

  wie heißt die? ENDPARSEFROMHERE'
- PARSEFROMHERE die bei 1:01 war doch dieses jahr bei sommermädchen2011 dabei! :D
  ENDPARSEFROMHERE
- PARSEFROMHERE hahaha keep tapping 3 or 1:06 ENDPARSEFROMHERE
","---
- Animal
- Official
- Video
- Club
- House
- DJ
- Shine
- 'On'
- Turn
- This
- Around
- Dance
- kontor
",""
"2329","","bwhgcUf67ZM","2011-12-04 21:32:53.305833","2011-12-04 21:33:06.041891","---
- PARSEFROMHERE at 6:54 giant green eye on p.c. ENDPARSEFROMHERE
- PARSEFROMHERE thumbs up for serious bieber at 6:50 to 7:12 he is all like =l so
  AWESOME ENDPARSEFROMHERE
- PARSEFROMHERE 5:42 LMFAO ENDPARSEFROMHERE
- ! ""PARSEFROMHERE A few\uFEFF years ago two parents went out for dinner.\uFEFF\uFEFF
  A few hours later, the\uFEFF babysitter was\uFEFF calling\uFEFF to see if\uFEFF
  she could cover up\uFEFF the clown\uFEFF\uFEFF statue\uFEFF in the kids'\uFEFF room,
  the father said get the kids and get out\uFEFF of\uFEFF the\uFEFF house, we'll call\uFEFF
  the\uFEFF police we\uFEFF don't have a clown\uFEFF statue. the clown\uFEFF statue
  was actually a killer that escaped from jail. If you\uFEFF don't post\uFEFF this
  on 10 videos tonight the clown will be\uFEFF in your bed\uFEFF at 3:00am with a
  chainsaw in\uFEFF his hand. happen t\n ENDPARSEFROMHERE""
","---
- Mark Douglas
- Todd Womack
- Barely Political
- Key of Awesome
- Jan Uczkowski
- Kristen Brancaccio
- comments
- fans
- glenn
- steve
- Justin Bieber
- barelypolitical
",""
"2333","","eyl3A_B7ppo","2011-12-04 21:33:43.751408","2011-12-04 21:33:56.194697","---
- PARSEFROMHERE 0:15 pause and you'll see a nipple ENDPARSEFROMHERE
- PARSEFROMHERE 2:00 <3 ENDPARSEFROMHERE
- ! ""PARSEFROMHERE 2:11 *.*\n ENDPARSEFROMHERE""
","---
- Bombs
- Away
- Super
- Soaker
- Official
- Video
- HDI+KTV
- kontor
",""
"2343","","ZbrTC6ITbA4","2011-12-04 21:35:49.741668","2011-12-04 21:36:02.510065","---
- PARSEFROMHERE im a 8:11 Im saying cool you got it now get back! ENDPARSEFROMHERE
","---
- minecraft
- survival
- multiplayer
- how
- to
- survive
- guide
- lewis
- simon
- yogscast
- epic
- skeleton
- zombie
- dungeon
- Blue
- Xephos
",""
